172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.113.084,139.072.190.026,06/01/1998-08:34,-,514
172.016.115.234,167.008.029.015,06/01/1998-08:34,-,514
172.016.115.234,167.008.029.015,06/01/1998-08:34,-,514
192.168.001.010,192.168.001.020,06/01/1998-08:34,-,514
192.168.001.010,172.016.112.050,06/01/1998-08:34,-,514
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,205.147.050.067,06/01/1998-08:35,-,515
172.016.115.005,206.250.094.110,06/01/1998-08:35,-,515
172.016.115.005,206.250.094.110,06/01/1998-08:35,-,515
172.016.115.005,206.250.094.110,06/01/1998-08:35,-,515
192.168.001.010,172.016.112.050,06/01/1998-08:35,-,515
172.016.115.234,130.159.132.068,06/01/1998-08:35,-,515
172.016.115.234,130.159.132.068,06/01/1998-08:35,-,515
172.016.115.234,130.159.132.068,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.115.005,205.147.050.067,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,167.008.029.015,06/01/1998-08:36,-,516
172.016.113.084,206.251.006.155,06/01/1998-08:36,-,516
172.016.113.084,204.071.200.244,06/01/1998-08:36,-,516
172.016.113.084,204.071.200.244,06/01/1998-08:36,-,516
172.016.113.084,204.071.177.176,06/01/1998-08:36,-,516
172.016.115.234,130.159.132.068,06/01/1998-08:36,-,516
172.016.113.084,205.216.146.123,06/01/1998-08:36,-,516
172.016.113.084,204.071.200.244,06/01/1998-08:36,-,516
172.016.113.084,204.071.200.244,06/01/1998-08:36,-,516
172.016.112.149,135.013.216.191,06/01/1998-08:36,-,516
172.016.115.234,130.159.132.068,06/01/1998-08:36,-,516
172.016.115.234,130.159.132.068,06/01/1998-08:36,-,516
172.016.113.084,135.013.216.191,06/01/1998-08:36,-,516
172.016.113.105,135.013.216.191,06/01/1998-08:37,-,517
172.016.113.105,197.218.177.069,06/01/1998-08:37,-,517
172.016.115.234,130.159.132.068,06/01/1998-08:37,-,517
172.016.115.234,130.159.132.068,06/01/1998-08:37,-,517
172.016.113.105,135.008.060.182,06/01/1998-08:37,-,517
172.016.112.149,195.073.151.050,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,131.084.001.031,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.115.005,206.250.094.110,06/01/1998-08:37,-,517
172.016.113.084,207.211.106.040,06/01/1998-08:37,-,517
172.016.113.084,204.071.200.189,06/01/1998-08:37,-,517
172.016.113.084,204.071.177.168,06/01/1998-08:37,-,517
172.016.113.084,204.071.177.070,06/01/1998-08:37,-,517
135.008.060.182,172.016.114.148,06/01/1998-08:38,-,518
172.016.112.020,135.008.060.182,06/01/1998-08:38,-,518
192.168.001.010,172.016.112.020,06/01/1998-08:38,-,518
172.016.113.084,204.071.177.168,06/01/1998-08:38,-,518
172.016.113.084,204.071.200.244,06/01/1998-08:38,-,518
172.016.115.234,130.159.132.068,06/01/1998-08:38,-,518
172.016.115.234,130.159.132.068,06/01/1998-08:38,-,518
172.016.113.084,204.071.177.168,06/01/1998-08:39,-,519
172.016.113.084,204.071.200.244,06/01/1998-08:39,-,519
172.016.113.084,207.211.106.040,06/01/1998-08:40,-,520
172.016.113.084,204.071.177.168,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,162.024.056.211,06/01/1998-08:40,-,520
172.016.115.005,206.250.094.110,06/01/1998-08:40,-,520
172.016.115.005,206.250.094.110,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
172.016.115.005,205.147.195.066,06/01/1998-08:40,-,520
192.168.001.001,192.168.001.005,06/01/1998-08:41,-,521
172.016.115.234,143.166.082.018,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.113.084,038.015.254.104,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,205.147.195.066,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.234,130.159.132.068,06/01/1998-08:41,-,521
172.016.115.234,130.159.132.068,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.113.084,136.149.142.178,06/01/1998-08:41,-,521
172.016.115.005,204.017.041.010,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.113.084,207.060.086.215,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.005,199.095.074.090,06/01/1998-08:41,-,521
172.016.115.234,130.159.132.068,06/01/1998-08:42,-,522
172.016.115.234,130.159.132.068,06/01/1998-08:42,-,522
197.182.091.233,172.016.114.148,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.113.084,207.060.086.215,06/01/1998-08:42,-,522
172.016.113.084,207.060.086.215,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:42,-,522
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,208.221.032.046,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,205.132.055.172,06/01/1998-08:43,-,523
172.016.115.005,204.071.177.070,06/01/1998-08:43,-,523
172.016.115.005,204.071.200.244,06/01/1998-08:43,-,523
172.016.115.005,204.071.200.244,06/01/1998-08:43,-,523
172.016.115.005,204.071.200.244,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
196.227.033.189,172.016.114.207,06/01/1998-08:43,-,523
172.016.112.020,196.227.033.189,06/01/1998-08:43,-,523
196.227.033.189,172.016.113.084,06/01/1998-08:43,-,523
172.016.112.020,192.168.001.010,06/01/1998-08:43,-,523
196.227.033.189,172.016.113.204,06/01/1998-08:43,-,523
196.227.033.189,172.016.112.149,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
172.016.115.005,199.246.008.030,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.115.005,131.084.001.031,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.113.084,207.158.205.012,06/01/1998-08:43,-,523
172.016.115.005,204.071.177.070,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.248,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.244,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.244,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.244,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.248,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.012,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.012,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.012,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.012,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.012,06/01/1998-08:44,-,524
172.016.115.005,131.084.001.031,06/01/1998-08:44,-,524
172.016.115.005,131.084.001.031,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.244,06/01/1998-08:44,-,524
172.016.115.005,204.071.177.070,06/01/1998-08:44,-,524
172.016.115.005,204.071.200.244,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,199.238.227.108,06/01/1998-08:44,-,524
172.016.115.005,208.222.148.020,06/01/1998-08:44,-,524
172.016.115.005,208.222.148.020,06/01/1998-08:44,-,524
172.016.115.005,208.222.148.020,06/01/1998-08:44,-,524
172.016.115.005,208.222.148.020,06/01/1998-08:44,-,524
172.016.115.005,208.222.148.020,06/01/1998-08:44,-,524
172.016.115.005,204.071.177.070,06/01/1998-08:45,-,525
172.016.115.005,204.071.200.244,06/01/1998-08:45,-,525
172.016.115.005,204.071.200.244,06/01/1998-08:45,-,525
172.016.115.005,204.071.200.244,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.115.005,208.222.148.020,06/01/1998-08:45,-,525
172.016.113.084,207.158.205.012,06/01/1998-08:45,-,525
172.016.115.005,199.238.227.108,06/01/1998-08:45,-,525
172.016.115.005,199.238.227.108,06/01/1998-08:45,-,525
